customer_id,snapshot_date,customer_type,gender,primary_channel,total_views_7d,add_to_cart_7d,purchase_7d,recency_days,orders_30d,orders_90d,orders_365d,revenue_30d,revenue_90d,revenue_365d,aov_90d,channel_web_orders_90d,channel_store_orders_90d,channel_marketplace_orders_90d,avg_discount_rate_90d,discounted_line_ratio_90d,interest_top_category_90d,top_category_share_90d,unique_categories_90d,unique_products_90d,category_mix_entropy_90d,tickets_30d,open_tickets,avg_resolution_time_hours_90d,csat_avg_90d,churn_label_30d,future_revenue_6m,future_revenue_12m,segment_hint
cust_68f3d36e7533,2025-02-15,retail,female,web,23,2,0,138,0,1,3,277621.64,381161.45,2804563.09,381161.45,1,0,0,0.2808,0.721,Chưa rõ,0.4291,3,3,0.6272,2,2,18.52,2.6,1,324064.88,1884772.49,At-risk Dormant
cust_5a5a8e212144,2025-09-21,unknown,female,web,29,2,2,38,1,2,5,398599.16,906256.07,2228566.91,453128.03,2,0,0,0.2258,0.4048,Chưa rõ,0.4311,1,6,0.0,0,0,74.62,2.89,1,640961.49,1763585.68,Regular
cust_5e767c253976,2025-12-31,unknown,female,web,27,1,3,99,1,2,5,860242.52,1769534.59,3986068.54,884767.3,1,0,1,0.2011,0.3988,Chưa rõ,0.7376,1,4,0.0,0,0,8.41,3.76,1,962794.79,4267976.49,At-risk Dormant
cust_578a4aaa16ef,2025-07-30,retail,male,web,29,2,0,90,0,1,1,329108.42,631222.25,1734536.02,631222.25,1,0,0,0.3553,0.4297,Chưa rõ,0.2232,1,2,0.0,0,0,27.25,3.67,1,455290.15,1268991.35,At-risk Dormant
cust_8d21f7d2daff,2025-09-05,retail,other,store,29,2,2,84,1,2,7,21472.73,56093.59,542685.58,28046.79,0,2,0,0.2969,0.8088,Chưa rõ,0.3724,2,7,0.435,0,0,7.16,2.85,1,45259.99,709053.78,At-risk Dormant
cust_ab65a2cf01bd,2025-04-18,retail,female,web,44,3,1,12,1,2,6,450769.44,953369.51,2817848.43,476684.75,1,0,1,0.3497,0.7322,Chưa rõ,0.276,4,5,1.0036,1,0,17.71,5.0,0,1334644.0,5898787.96,Regular
cust_d18da528477d,2025-06-15,retail,female,web,39,4,1,1,2,3,8,89296.9,152281.62,487043.07,50760.54,2,1,0,0.3433,0.6173,Chưa rõ,0.6633,2,10,0.2334,1,0,9.74,4.09,0,164627.57,1097046.3,Regular
cust_bc83ef65ff17,2025-09-01,retail,male,web,15,2,0,132,0,1,3,269826.5,956821.13,2569888.77,956821.13,1,0,0,0.3306,0.6828,Chưa rõ,0.4138,2,2,0.4063,0,0,10.97,2.86,1,434650.6,1511439.64,At-risk Dormant
cust_1456ea7caa36,2025-06-06,retail,male,web,33,4,2,3,1,2,5,93160.5,163803.33,511425.49,81901.67,1,1,0,0.3468,0.9912,Chưa rõ,0.2629,4,7,1.0219,0,0,14.61,4.1,0,288432.91,873921.53,Regular
cust_3253aa71d9a8,2025-09-24,retail,female,web,22,3,0,13,1,3,8,121414.02,223264.72,686573.19,74421.57,2,1,0,0.3002,0.7664,Chưa rõ,0.4882,6,11,0.917,1,0,26.38,4.32,0,202030.07,755172.89,Regular
cust_0470168ae34b,2025-07-04,unknown,female,web,52,6,0,26,1,2,5,121455.52,257877.92,2259382.88,128938.96,2,0,0,0.3477,0.6292,Chưa rõ,0.1717,2,4,0.5742,1,0,11.45,4.45,0,536691.27,5700707.13,Regular
cust_836db9bf27cf,2025-07-19,retail,female,web,33,5,3,23,1,3,7,151021.76,204043.93,1727874.76,68014.64,2,0,1,0.3635,0.6374,Chưa rõ,0.623,2,5,0.2613,0,0,19.18,4.15,0,206091.31,2673230.09,Regular
cust_726a63015bf0,2025-09-09,retail,male,web,17,1,0,72,0,1,6,166088.94,354216.94,1158616.08,354216.94,1,0,0,0.3164,0.4638,Chưa rõ,0.8982,2,2,0.0705,1,0,12.15,4.58,0,453984.62,2987444.04,At-risk Dormant
cust_89eb1117029e,2025-11-18,retail,male,web,6,1,2,33,1,2,5,4425394.38,7019904.63,16476000.14,3509952.32,2,0,0,0.2857,0.7318,Chưa rõ,0.5739,6,7,0.7635,1,0,26.74,4.21,0,7496305.74,31779485.99,Regular
cust_25b667c2ac0a,2025-05-09,unknown,female,web,21,3,2,1,2,3,6,42118.04,74645.86,264803.48,24881.95,3,0,0,0.3124,0.8371,Chưa rõ,0.6144,2,7,0.2673,1,1,15.53,3.13,0,118681.9,315096.91,Regular
cust_610592da5e40,2025-07-05,retail,female,web,17,2,0,108,0,2,5,131480.84,359279.8,1290074.2,179639.9,2,0,0,0.3787,0.5593,Chưa rõ,0.3755,4,5,0.8658,1,0,30.92,3.55,1,235836.06,1871555.21,At-risk Dormant
cust_ec2ab2f2ffd0,2025-11-18,retail,female,web,20,3,0,115,0,1,5,646191.85,880313.09,2874884.52,880313.09,1,0,0,0.322,0.7621,Chưa rõ,0.2884,3,3,0.7817,2,0,49.77,3.62,1,545706.63,3557163.63,At-risk Dormant
cust_121aeead3dee,2025-04-10,retail,female,web,19,1,0,102,0,2,6,203995.36,396567.71,1633260.73,198283.85,1,0,1,0.3762,0.5341,Chưa rõ,0.3784,2,4,0.4309,1,0,9.07,2.47,1,245125.83,2245930.86,At-risk Dormant
cust_c7bfdb96bc96,2025-10-26,retail,male,web,39,6,0,72,1,1,3,355636.0,678175.88,1516398.94,678175.88,1,0,0,0.2923,0.9137,Chưa rõ,0.5042,3,4,0.5447,1,1,29.77,1.85,1,561318.26,2243870.6,At-risk Dormant
cust_871fb2570aea,2025-07-21,retail,female,web,36,3,1,3,1,3,6,115551.16,298212.15,1317063.78,99404.05,3,0,0,0.359,0.8215,Chưa rõ,0.3621,1,6,0.0,2,0,8.78,3.57,0,357464.12,2770832.93,Regular
cust_b81d51ac8fd2,2025-07-13,vip,female,web,35,4,1,38,0,1,7,229998.61,558845.14,3676917.28,558845.14,1,0,0,0.3189,0.4292,Chưa rõ,0.1735,5,4,1.3301,0,0,38.81,5.0,0,660885.49,5943827.46,Regular
cust_7be5df938cad,2025-12-26,retail,female,web,30,4,0,22,1,2,5,156313.12,240267.78,843322.22,120133.89,2,0,0,0.4263,0.431,Chưa rõ,0.2378,3,5,0.8373,1,0,5.6,3.24,0,221854.84,2166220.75,Regular
cust_d9e464ccbfb5,2025-06-05,retail,male,store,23,1,2,24,2,3,8,701550.96,1038502.07,3717988.49,346167.36,1,2,0,0.3182,0.2889,Chưa rõ,0.3579,3,8,0.7055,0,0,39.87,5.0,0,1258240.24,7719691.57,Regular
cust_cec45d8952d7,2025-12-08,retail,female,web,32,5,2,21,1,3,8,334017.35,570871.54,2654740.36,190290.51,3,0,0,0.3264,0.5517,Chưa rõ,0.3736,2,10,0.4342,0,0,30.38,4.76,0,577858.56,5541323.54,Regular
cust_ba821d133a01,2026-01-08,wholesale,male,web,21,3,0,19,0,1,5,156343.23,394052.55,1280419.44,394052.55,1,0,0,0.3535,0.6339,Chưa rõ,0.3799,2,2,0.4298,1,0,16.79,4.69,0,755915.97,3500532.79,New / One-time
cust_4caaa3e84a30,2025-03-05,unknown,male,web,5,1,0,57,0,1,5,441455.32,1540473.51,3531213.9,1540473.51,1,0,0,0.3415,0.7301,Chưa rõ,0.8693,2,3,0.0906,0,0,4.18,3.73,0,2489460.05,9372917.53,Regular
cust_5d625aa77a97,2025-02-07,retail,male,web,13,1,0,40,1,2,6,159771.86,375151.52,3266179.4,187575.76,1,0,1,0.3016,0.6088,Chưa rõ,0.7769,3,5,0.2451,1,0,50.92,3.49,0,740188.95,7567544.46,Regular
cust_ce7a13313f4c,2025-12-27,retail,female,web,13,2,0,23,2,4,9,216285.36,587712.15,1952060.08,146928.04,3,1,0,0.2105,0.3894,Chưa rõ,0.1906,3,10,0.8892,1,0,16.64,4.01,0,845550.94,5414461.49,Loyal Budget
cust_1c17c5aaf166,2025-09-17,retail,male,web,19,1,0,30,0,2,5,91969.25,286562.48,2577334.22,143281.24,2,0,0,0.2381,0.6073,Chưa rõ,0.8037,3,5,0.2157,0,0,2.78,4.58,0,373301.31,6487182.26,Regular
cust_341ddd5b5b10,2025-03-15,retail,female,web,28,3,0,1,2,3,5,109361.15,265069.18,987005.52,88356.39,3,0,0,0.3271,0.3423,Chưa rõ,0.15,3,7,0.9338,0,0,14.06,3.35,0,386667.09,2682209.22,Regular
cust_ecf4d17e6f07,2025-04-29,retail,male,web,28,2,2,1,2,4,8,1026652.03,1672674.02,4306577.87,418168.5,3,1,0,0.4474,0.5096,Chưa rõ,0.15,4,7,1.1784,2,0,4.58,4.32,0,3631105.28,8339635.34,Regular
cust_8f6e67bd7dc5,2025-05-09,unknown,male,web,24,3,0,106,0,1,6,14554.05,47789.01,372515.84,47789.01,1,0,0,0.3632,0.6417,Chưa rõ,0.6734,2,3,0.2264,0,0,13.39,2.49,1,37278.07,431487.64,At-risk Dormant
cust_021b004773cf,2026-01-17,retail,female,web,14,1,0,55,0,1,2,361302.49,660975.18,2472234.67,660975.18,1,0,0,0.4145,0.4557,Chưa rõ,0.5259,2,3,0.3286,1,0,1.0,4.94,0,956872.34,6715423.58,Regular
cust_733a5e120c81,2025-04-05,retail,female,web,22,2,0,55,0,1,4,44237.49,131405.12,668753.26,131405.12,1,0,0,0.2659,0.38,Chưa rõ,0.8438,2,4,0.1083,0,0,18.27,3.27,0,137101.84,1602881.48,New / One-time
cust_6fc5e91c8793,2025-10-19,retail,male,web,28,4,0,57,0,1,5,38840.82,70869.66,169690.71,70869.66,1,0,0,0.3119,0.8922,Chưa rõ,0.2119,3,4,0.8658,3,0,19.74,4.41,0,69401.34,246234.82,New / One-time
cust_dc2b67031aa0,2025-06-24,retail,female,web,40,4,0,13,2,3,7,110580.8,208074.91,1299712.58,69358.3,3,0,0,0.2478,0.2973,Chưa rõ,0.6547,4,5,0.4787,0,0,17.78,4.34,0,298810.82,1315200.64,Regular
cust_af0d584fd461,2025-07-07,retail,female,web,32,3,1,71,0,1,2,320435.76,476957.35,1452522.9,476957.35,1,0,0,0.3736,0.5627,Chưa rõ,0.3103,2,4,0.4781,1,0,11.28,3.42,0,963757.43,3494644.11,At-risk Dormant
cust_9d0fefbcab45,2025-04-18,wholesale,female,web,40,5,1,24,1,2,5,308680.95,453122.11,1700870.43,226561.06,2,0,0,0.2931,0.3519,Chưa rõ,0.6591,2,7,0.2363,1,0,10.06,4.32,0,883403.92,3451924.65,Regular
cust_51ca3c3f9515,2025-09-01,vip,female,web,18,1,0,108,0,0,2,604280.13,1411534.26,8270033.15,0.0,0,0,0,0.2991,0.6295,Chưa rõ,0.5404,2,1,0.3185,1,1,53.4,1.53,1,1298763.46,7947764.05,At-risk Dormant
cust_613735335527,2025-09-03,unknown,male,marketplace,33,2,3,135,1,2,4,360985.94,612590.95,1966503.87,306295.48,0,0,2,0.3037,0.7739,Chưa rõ,0.7686,2,4,0.1604,2,1,20.56,2.04,1,600362.9,1180577.66,At-risk Dormant
cust_c67bc8258990,2025-12-25,retail,female,web,47,5,1,60,1,2,4,311990.85,689651.01,3667510.03,344825.5,1,1,0,0.3394,0.3252,Chưa rõ,0.303,3,6,0.7657,1,1,34.02,2.3,1,531599.26,3194360.82,Regular
cust_f1bbd367ccd8,2026-01-26,retail,female,web,27,4,1,16,1,2,6,178776.17,459089.64,1502648.22,229544.82,2,0,0,0.323,0.482,Chưa rõ,0.6629,2,4,0.2336,0,0,20.98,3.79,0,916367.74,3303460.17,Regular
cust_5b7e2bfd6d83,2025-11-14,retail,female,marketplace,27,3,1,34,1,1,5,51969.96,168282.38,456510.1,168282.38,0,0,1,0.3512,0.582,Chưa rõ,0.4687,3,3,0.5837,0,0,6.0,4.22,0,334664.35,647863.08,New / One-time
cust_ebaa7c64399f,2025-05-13,retail,female,store,12,1,0,110,0,1,8,62803.11,203055.38,551624.5,203055.38,0,1,0,0.3638,0.7295,Chưa rõ,0.4226,4,3,0.8005,0,0,11.53,3.26,1,147267.39,413809.66,At-risk Dormant
cust_b0a4b468e7d4,2025-09-13,vip,female,web,28,4,2,142,0,1,5,1086437.53,1748130.36,6162516.04,1748130.36,1,0,0,0.2965,0.6428,Chưa rõ,0.3516,2,2,0.4494,1,0,36.2,4.08,1,915386.13,3649087.61,At-risk Dormant
cust_e6b7b8dcf3b7,2025-01-10,retail,female,web,26,4,0,111,0,1,6,156382.67,313953.14,730012.48,313953.14,1,0,0,0.3183,0.5009,Chưa rõ,0.849,2,2,0.1046,1,1,14.68,3.08,1,244119.67,666595.75,At-risk Dormant
cust_583e3593e920,2025-05-28,retail,female,store,20,1,1,9,1,2,5,412469.94,783609.43,2143255.63,391804.72,0,2,0,0.334,0.3363,Chưa rõ,0.4392,3,3,0.6161,1,1,8.01,5.0,0,1266367.82,3105900.33,Regular
cust_221411c96e6f,2026-01-03,retail,female,web,17,2,4,1,1,2,3,273405.9,468565.98,1259141.8,234282.99,2,0,0,0.2632,0.4886,Chưa rõ,0.7642,3,4,0.259,0,0,23.31,3.46,0,923129.75,3484625.58,Regular
cust_a2b30b2ebb39,2025-01-30,retail,female,web,36,5,1,1,1,2,6,483425.72,655076.25,3702996.23,327538.12,2,0,0,0.4141,0.4154,Chưa rõ,0.4579,3,5,0.5955,1,0,13.25,3.5,0,646662.19,7353432.79,Regular
cust_9968c270e960,2025-07-02,retail,female,web,31,1,1,43,0,1,4,123919.22,294007.38,1208649.1,294007.38,1,0,0,0.2857,0.7979,Chưa rõ,0.5757,4,2,0.5883,1,1,20.11,4.24,0,526062.99,2291903.86,New / One-time
cust_3be397305386,2025-10-17,retail,female,web,40,2,1,5,1,2,6,128272.52,212281.41,518151.8,106140.7,2,0,0,0.3228,0.4279,Chưa rõ,0.3254,3,6,0.7411,0,0,10.43,3.71,0,341081.67,665218.87,Regular
cust_e5851b309d56,2026-02-12,retail,male,web,23,3,1,17,1,2,5,157531.67,270166.35,757694.7,135083.17,2,0,0,0.3253,0.411,Chưa rõ,0.8512,3,3,0.1634,2,0,4.18,4.92,0,320541.73,1181091.81,Regular
cust_b026d4ea0ed5,2025-07-09,retail,male,web,12,2,1,140,0,1,4,147370.74,202509.91,1138169.61,202509.91,1,0,0,0.2949,0.5365,Chưa rõ,0.5947,2,3,0.281,1,1,62.67,3.14,1,134153.74,705814.97,At-risk Dormant
cust_f40bc616a310,2026-02-21,retail,male,store,39,3,0,9,1,1,6,730715.24,1140285.5,6320628.42,1140285.5,0,1,0,0.2466,0.4828,Chưa rõ,0.2582,3,2,0.815,0,0,25.42,4.01,0,2147862.15,8384930.81,Regular
cust_7e1fe92197e3,2025-07-14,vip,female,web,24,2,1,35,1,1,8,1141802.39,1618791.39,4988147.14,1618791.39,1,0,0,0.2364,0.321,Chưa rõ,0.3915,3,2,0.6685,1,1,18.33,3.72,0,1867875.2,10357871.88,Regular
cust_ab9262c1203c,2026-01-02,retail,female,web,28,1,2,24,1,5,10,489043.38,658816.67,1828173.64,131763.33,4,1,0,0.3408,0.8497,Chưa rõ,0.5006,1,13,0.0,0,0,56.83,4.18,0,837568.55,2425468.77,Loyal Budget
cust_60db7beb0766,2025-02-11,retail,female,web,14,1,0,115,0,2,6,19312.91,56287.72,209484.01,28143.86,2,0,0,0.3407,0.4814,Chưa rõ,0.8936,4,7,0.1475,1,0,16.95,3.89,1,34537.08,167423.76,At-risk Dormant
cust_66c69bceda3a,2026-02-17,vip,female,web,16,2,0,46,0,2,7,2148153.95,4607672.76,10531447.64,2303836.38,2,0,0,0.3391,0.6565,Chưa rõ,0.3426,5,4,1.0581,1,1,16.33,3.48,0,7314198.11,26899857.44,Regular
cust_79918975c657,2026-01-06,retail,male,web,27,2,0,2,1,1,3,179074.0,278120.52,881762.62,278120.52,1,0,0,0.3212,0.5153,Chưa rõ,0.4297,1,2,0.0,1,0,46.73,4.52,0,359443.1,1990862.62,New / One-time
cust_ae8583d3877b,2025-07-24,retail,male,web,23,3,1,42,1,2,9,136345.76,488433.9,2977226.09,244216.95,2,0,0,0.3134,0.5282,Chưa rõ,0.4584,6,7,0.9705,2,0,31.81,3.59,1,285743.2,1811635.22,Regular
cust_70819fc488c7,2025-12-10,retail,female,web,22,3,0,99,1,2,5,394033.4,630627.85,1922474.29,315313.93,2,0,0,0.347,0.6807,Chưa rõ,0.762,2,7,0.165,1,0,18.79,2.48,1,340133.6,1830133.71,At-risk Dormant
cust_a20793932ebc,2025-12-10,retail,female,web,16,1,1,40,0,1,2,34336.51,48039.58,466406.3,48039.58,1,0,0,0.3321,0.7339,Chưa rõ,0.2541,2,3,0.517,0,0,9.43,3.66,0,53520.23,1066563.36,New / One-time
cust_1b7b768d2216,2025-05-01,retail,female,store,38,5,2,1,1,4,8,607587.26,1989112.68,4505478.97,497278.17,0,4,0,0.3263,0.8486,Chưa rõ,0.5262,2,8,0.3284,0,0,7.81,4.69,0,4273837.48,9396429.73,Regular
cust_64c2f5b2d1e3,2025-04-22,retail,female,marketplace,34,3,1,117,1,3,11,659394.7,1246363.61,4725546.75,415454.54,0,0,3,0.3296,0.3661,Chưa rõ,0.1648,5,6,1.3442,2,1,13.2,2.86,1,1046005.96,4016150.87,At-risk Dormant
cust_7ed011bf51a9,2026-01-27,wholesale,male,web,18,2,0,33,0,1,3,810385.04,1397635.58,3778785.86,1397635.58,1,0,0,0.2735,0.3274,Chưa rõ,0.4412,2,2,0.3873,0,0,9.97,4.0,0,1560442.41,3892216.66,Regular
cust_02e53df2a22a,2026-01-20,retail,male,web,22,2,0,92,1,2,7,309685.55,657945.86,4694482.97,328972.93,2,0,0,0.2638,0.3503,Chưa rõ,0.2832,4,6,0.9936,0,0,35.74,2.91,1,539049.61,3000649.01,At-risk Dormant
cust_add0d6463a7c,2025-12-02,retail,female,store,35,5,1,79,1,3,6,181256.29,252745.62,625018.94,84248.54,0,2,1,0.3548,0.4456,Chưa rõ,0.4181,2,10,0.4033,2,0,6.19,3.05,1,109610.08,854033.53,At-risk Dormant
cust_cce576e87b9a,2025-12-12,retail,female,web,48,5,1,30,1,1,3,82972.32,279126.98,2263632.65,279126.98,1,0,0,0.2746,0.6331,Chưa rõ,0.6583,5,3,0.55,0,0,24.38,3.88,0,493271.29,2291124.21,Regular
cust_581bfbff24d8,2025-03-14,vip,male,web,36,5,1,22,1,1,3,283480.97,1115622.79,3178470.14,1115622.79,1,0,0,0.3037,0.6594,Chưa rõ,0.6929,4,3,0.4257,0,0,9.01,4.33,0,1505985.29,3519279.67,Regular
cust_49876daec73b,2025-10-14,vip,female,web,35,5,3,52,2,3,7,728301.42,2264521.53,7219826.68,754840.51,3,0,0,0.3675,0.5463,Chưa rõ,0.3448,1,8,0.0,2,1,39.3,2.72,1,984938.05,9610430.27,Regular
cust_e5df3dcefa00,2025-05-19,retail,female,web,29,3,1,39,1,2,6,314286.52,611062.31,1695927.06,305531.16,1,0,1,0.3707,0.3253,Chưa rõ,0.95,2,7,0.0347,0,0,24.76,3.95,0,949607.0,2497770.22,Regular
cust_d1cfaef7c830,2025-11-11,unknown,male,store,32,2,0,23,1,2,9,584905.12,1064382.13,5694104.1,532191.06,0,2,0,0.3491,0.5344,Chưa rõ,0.9302,2,6,0.0483,0,0,28.95,5.0,0,1616431.22,13579635.72,Regular
cust_f2f6f55f571c,2025-04-25,unknown,female,web,21,3,3,27,1,3,5,59423.48,82574.81,481158.65,27524.94,2,1,0,0.2428,0.4201,Chưa rõ,0.6205,4,6,0.5262,2,0,24.76,4.77,0,76987.33,1299359.01,Regular
cust_90178a57c32b,2025-11-01,retail,male,marketplace,30,2,0,17,1,1,3,96394.83,297994.14,966616.26,297994.14,0,0,1,0.3708,0.5848,Chưa rõ,0.2149,3,4,0.8626,1,0,11.07,4.88,0,652810.08,1522907.73,New / One-time
cust_9f36bfcf297c,2025-08-13,retail,female,web,25,3,2,7,1,4,10,89652.27,196472.11,706465.66,49118.03,4,0,0,0.3057,0.7575,Chưa rõ,0.5937,1,6,0.0,1,0,22.72,4.06,0,395179.66,1814041.65,Loyal Budget
cust_776c93ac4c4c,2025-09-25,retail,female,web,13,1,0,75,0,1,5,50016.5,158778.97,593737.17,158778.97,1,0,0,0.3078,0.5257,Chưa rõ,0.7159,2,3,0.197,0,0,35.11,4.04,0,210479.24,1196719.38,At-risk Dormant
cust_0728428b8ac0,2025-05-10,retail,male,web,48,6,2,32,1,1,6,222831.16,723614.2,2068186.9,723614.2,1,0,0,0.3768,0.5784,Chưa rõ,0.3222,3,2,0.7446,0,0,3.04,4.1,0,749424.1,2772446.39,Regular
cust_bc65a0d202e7,2025-03-29,retail,female,store,15,2,0,122,0,1,6,52874.02,175107.71,472577.2,175107.71,0,1,0,0.3289,0.7701,Chưa rõ,0.5859,3,2,0.4549,2,1,15.82,2.63,1,128344.91,439289.14,At-risk Dormant
cust_f9153ff9964f,2025-05-14,retail,male,web,35,2,0,66,0,2,6,99833.76,343152.84,1074450.41,171576.42,2,0,0,0.293,0.9246,Chưa rõ,0.7927,2,6,0.1437,2,0,8.53,3.36,0,355019.24,1916363.98,At-risk Dormant
cust_f52c5eb5d883,2025-12-20,retail,male,web,31,3,0,4,1,1,6,524300.85,758661.82,1782795.62,758661.82,1,0,0,0.3007,0.2989,Chưa rõ,0.7858,3,3,0.2354,0,0,5.24,4.49,0,876066.01,3558136.04,New / One-time
cust_e348cf0a85d0,2025-10-07,vip,female,web,34,3,2,84,1,3,5,582115.74,809540.63,3500095.7,269846.88,3,0,0,0.2936,0.6705,Chưa rõ,0.1852,3,11,0.8952,3,3,18.01,2.63,1,619904.17,5343839.76,At-risk Dormant
cust_6401bef6687e,2025-06-05,retail,female,store,32,2,2,55,1,3,6,51175.77,124349.27,1068521.57,41449.76,0,2,1,0.2838,0.859,Chưa rõ,0.6194,3,7,0.4182,2,1,16.38,2.79,1,54278.39,1021800.22,Regular
cust_ba5b473ad0bb,2025-09-10,vip,male,web,27,2,0,109,0,1,4,302591.08,433981.09,2120301.33,433981.09,1,0,0,0.3608,0.4508,Chưa rõ,0.154,7,2,1.6463,0,0,35.4,3.59,1,298096.04,2283870.45,At-risk Dormant
cust_55e45e45b38a,2026-01-19,retail,male,web,31,2,0,19,1,3,6,131937.1,263055.98,2622818.26,87685.33,2,1,0,0.3407,0.3876,Chưa rõ,0.4399,4,11,0.7765,3,0,24.2,5.0,0,309872.53,3398358.9,Regular
cust_2073dc1f9132,2025-10-22,retail,female,marketplace,16,2,1,63,1,4,7,164587.78,509569.69,1158875.55,127392.42,0,1,3,0.3298,0.372,Chưa rõ,0.5964,1,7,0.0,1,0,84.56,3.25,1,361137.44,1621275.64,Loyal Budget
cust_4b1f721d9c4e,2025-06-14,retail,female,web,25,1,1,9,1,3,6,77875.24,118883.78,577194.89,39627.93,3,0,0,0.3671,0.9299,Chưa rõ,0.7458,1,7,0.0,1,0,7.02,4.3,0,170606.14,666789.0,Regular
cust_60cbf2c97798,2025-04-30,wholesale,male,web,36,2,2,6,1,2,5,84547.8,214193.01,1342040.31,107096.51,2,0,0,0.3375,0.4051,Chưa rõ,0.2055,5,6,1.2787,5,0,17.72,3.99,0,279936.83,1718998.69,Regular
cust_9d32a822e1db,2025-03-10,retail,female,store,18,3,1,140,0,2,7,467915.13,893275.08,3323829.65,446637.54,0,2,0,0.3171,0.8842,Chưa rõ,0.3189,1,7,0.0,0,0,4.18,2.66,1,665253.7,3209351.64,At-risk Dormant
cust_9e1443156846,2025-04-02,unknown,male,web,34,2,0,20,1,2,5,715982.77,967637.0,8035001.63,483818.5,2,0,0,0.3175,0.6522,Chưa rõ,0.95,2,4,0.0347,0,0,37.47,3.83,0,1615708.7,13455850.81,Regular
cust_fc429439255a,2025-06-17,retail,female,marketplace,22,1,1,58,1,1,3,54684.39,120505.58,803290.26,120505.58,0,0,1,0.3114,0.7762,Chưa rõ,0.2097,2,2,0.5478,0,0,77.53,3.76,1,50675.44,839160.64,New / One-time
cust_7af3d7b33403,2025-12-07,vip,female,web,20,2,0,85,0,0,2,220256.04,621473.07,2327072.39,0.0,0,0,0,0.2997,0.8811,Chưa rõ,0.551,2,1,0.3112,0,0,30.88,2.67,1,320704.1,2972004.66,At-risk Dormant
cust_147b38b0afba,2025-12-17,retail,female,web,32,4,1,14,1,1,6,254862.6,433320.22,2283722.32,433320.22,1,0,0,0.3578,0.3071,Chưa rõ,0.5035,4,4,0.6883,0,0,8.11,4.67,0,797137.91,6138199.51,Regular
cust_435683dd4334,2026-01-02,retail,male,web,17,2,0,114,0,1,5,76446.87,229945.52,1899514.32,229945.52,1,0,0,0.2522,0.5944,Chưa rõ,0.15,3,3,0.9338,1,1,29.6,2.11,1,170605.46,2794553.52,At-risk Dormant
cust_4d9772b8cdc9,2025-05-30,retail,female,web,23,3,2,52,1,2,7,554993.49,1391786.32,3413359.1,695893.16,1,1,0,0.3305,0.7701,Chưa rõ,0.3913,4,4,0.8438,0,0,2.14,3.37,1,647434.15,4349565.25,Regular
cust_be486d1cfb06,2026-01-30,unknown,female,web,25,3,1,58,0,2,5,753651.26,1032573.85,2446789.85,516286.93,2,0,0,0.294,0.7086,Chưa rõ,0.527,4,5,0.6558,0,0,21.22,4.51,0,1882844.4,6567322.19,Regular
cust_cb053febb50d,2025-06-15,retail,female,web,28,4,1,1,2,3,7,197324.22,593513.84,4742731.29,197837.95,3,0,0,0.3499,0.5165,Chưa rõ,0.3681,4,5,0.876,1,1,18.25,3.58,0,883026.63,7759208.81,Regular
cust_af9d07017143,2025-09-08,vip,female,web,4,0,0,52,1,1,4,143812.26,196539.3,1483722.08,196539.3,1,0,0,0.2758,0.4844,Chưa rõ,0.7621,1,3,0.0,0,0,69.62,3.85,1,87254.11,1992871.8,New / One-time
cust_ee05cdd42010,2025-07-16,retail,female,web,30,4,1,96,1,3,7,1284078.21,1767063.47,4918382.24,589021.16,3,0,0,0.2532,0.6,Chưa rõ,0.5633,1,5,0.0,0,0,23.05,3.24,1,1382387.95,7323232.53,At-risk Dormant
cust_43eb57b335e5,2025-05-09,retail,male,web,26,2,1,83,1,1,4,365881.48,959764.11,3600997.64,959764.11,1,0,0,0.2911,0.8402,Chưa rõ,0.4704,3,3,0.5818,1,1,56.77,2.37,1,630205.04,3112781.53,At-risk Dormant
cust_9c2abf9b18ce,2025-02-16,wholesale,male,web,48,5,0,13,1,2,5,385580.77,534083.83,1290246.85,267041.92,1,0,1,0.314,0.5795,Chưa rõ,0.5035,2,7,0.3441,0,0,6.6,3.31,0,601683.84,2385796.85,Regular
cust_fd27f22005af,2025-06-18,retail,female,web,44,6,0,39,1,1,3,35704.17,117889.61,747241.39,117889.61,1,0,0,0.3126,0.9798,Chưa rõ,0.6417,3,2,0.3936,0,0,17.18,4.57,0,151249.57,988871.62,New / One-time
cust_a809acdb43e4,2025-06-12,retail,other,web,28,2,2,2,1,3,7,56709.79,131052.89,428973.13,43684.3,2,1,0,0.3781,0.7373,Chưa rõ,0.6612,3,7,0.3723,0,0,3.93,4.04,0,286804.64,638164.93,Regular
cust_e1b161c6e405,2025-08-30,retail,male,web,35,3,0,9,1,2,6,318462.23,789816.02,6384231.39,394908.01,1,0,1,0.3429,0.4807,Chưa rõ,0.95,2,6,0.0347,3,0,9.51,4.29,0,1606259.73,10915172.07,Regular
cust_9240f2264b67,2025-11-06,retail,female,web,30,4,1,21,1,2,5,99431.86,222688.1,760660.54,111344.05,1,0,1,0.3624,0.4678,Chưa rõ,0.3935,1,7,0.0,0,0,17.44,4.12,0,387891.47,1486037.73,Regular
cust_9ad180e2572a,2025-08-19,retail,male,store,17,2,0,8,1,1,5,164892.18,335414.68,1305771.24,335414.68,0,1,0,0.406,0.8955,Chưa rõ,0.3053,3,3,0.7632,0,0,11.04,3.8,0,470182.9,2337278.36,New / One-time
