customer_id,snapshot_date,skin_type,preferred_category,primary_purchase_channel,device_type,traffic_source,price_sensitivity_score,customer_tenure_days,promotion_period_flag,orders_30d,orders_90d,spend_30d,spend_90d,avg_order_value_90d,sessions_30d,product_views_30d,add_to_cart_30d,checkout_start_30d,days_since_last_purchase,orders_30d_vs_prev30d,spend_30d_vs_prev30d,cart_to_checkout_rate,checkout_to_purchase_rate,discount_dependency,email_open_rate_30d,push_open_rate_30d,coupon_used_90d,returns_90d,refund_ratio_90d,complaints_90d,avg_rating_90d,engagement_score_30d,experience_risk_score,will_churn_90d
C03094,2025-09-09,oily,fragrance,online,mobile,referral,0.642,735,0,0,0,0,0,0,6,16,1,0,115,-0.5,-1.0,0.0,0.0,0.556,0.097,0.297,0,0,0.0,0,4.8,2.94,0.0,0
C00371,2025-12-14,dry,haircare,online,mobile,facebook,0.348,30,0,0,0,0,0,0,6,37,1,0,147,0.0,0.0,0.0,0.0,0.376,0.217,0.027,0,0,0.0,0,4.2,3.57,0.0,1
C02608,2025-08-26,combination,makeup,online,mobile,facebook,0.574,886,1,0,2,0,592313,296156,17,39,9,0,49,-0.667,-1.0,0.0,0.0,0.487,0.38,0.312,1,0,0.0,0,4.8,8.51,0.0,1
C02957,2025-12-15,combination,skincare,online,mobile,facebook,0.463,266,0,0,0,0,0,0,7,22,1,0,123,0.0,0.0,0.0,0.0,0.381,0.256,0.13,0,0,0.0,0,4.4,3.52,0.0,0
C00591,2025-07-05,dry,bodycare,store,desktop,organic,0.132,900,1,2,2,435512,546415,273207,9,62,10,2,31,-0.4,1.321,0.2,1.0,0.355,0.424,0.336,0,0,0.0,0,4.6,6.06,0.0,0
C00073,2025-11-17,dry,skincare,store,mobile,tiktok,0.387,975,1,0,1,0,350863,350863,19,60,2,0,63,0.0,-1.0,0.0,0.0,0.409,0.443,0.254,0,0,0.0,0,4.1,9.52,0.0,0
C01512,2025-03-03,sensitive,fragrance,store,mobile,email,0.193,805,0,1,3,520690,2252647,750882,13,35,3,1,0,-0.333,0.486,0.333,1.0,0.314,0.356,0.3,0,0,0.0,0,4.6,6.43,0.0,0
C00732,2025-06-19,normal,bodycare,online,mobile,email,0.173,1171,0,0,1,0,371571,371571,11,48,8,1,36,0.0,0.0,0.125,0.0,0.357,0.359,0.474,0,0,0.0,0,4.1,6.32,0.0,0
C00534,2025-07-27,combination,bodycare,online,mobile,google_ads,0.144,433,0,1,2,307408,579056,289528,10,65,8,3,22,1.0,-0.073,0.375,0.333,0.235,0.272,0.176,0,0,0.0,0,4.2,6.43,0.0,0
C01010,2025-12-31,oily,skincare,marketplace,mobile,tiktok,0.393,547,0,0,1,0,508062,508062,6,51,4,0,75,0.0,-1.0,0.0,0.0,0.321,0.319,0.632,0,0,0.0,0,4.6,4.17,0.0,0
C00504,2025-07-04,combination,bodycare,online,mobile,facebook,0.293,977,1,2,3,373228,620230,206743,15,74,9,4,19,-0.25,-0.304,0.444,0.5,0.432,0.565,0.47,2,0,0.0,0,4.8,8.76,0.0,0
C00164,2025-01-23,combination,sun_care,online,desktop,organic,0.108,725,0,1,1,157054,193391,193391,14,57,7,3,91,1.0,157054.0,0.429,0.333,0.3,0.373,0.234,1,0,0.0,0,3.7,7.73,0.0,0
C02612,2025-10-12,normal,bodycare,marketplace,mobile,facebook,0.743,769,0,0,1,0,220757,220757,10,31,1,0,134,-0.667,-1.0,0.0,0.0,0.626,0.194,0.172,0,0,0.0,0,4.3,4.99,0.0,0
C03901,2025-04-23,combination,bodycare,marketplace,mobile,referral,0.475,96,0,0,0,0,0,0,11,28,0,0,123,-0.667,0.0,0.0,0.0,0.448,0.151,0.073,0,0,0.0,0,4.6,5.24,0.0,1
C00819,2025-05-27,dry,haircare,online,mobile,facebook,0.486,426,0,0,0,0,0,0,4,27,1,0,110,0.0,-1.0,0.0,0.0,0.502,0.13,0.267,1,0,0.0,0,4.1,2.47,0.0,0
C00651,2025-01-29,oily,bodycare,online,mobile,facebook,0.171,1048,1,1,3,316551,822219,274073,16,42,3,2,5,-0.333,-0.463,0.667,0.5,0.346,0.495,0.351,1,1,0.333,0,4.3,7.84,0.2,1
C03676,2025-07-13,dry,makeup,marketplace,mobile,facebook,0.103,1070,0,1,1,334452,363813,363813,15,50,6,3,71,1.0,0.217,0.5,0.333,0.257,0.406,0.582,0,0,0.0,0,4.4,7.86,0.0,0
C02754,2025-03-10,dry,fragrance,online,mobile,google_ads,0.408,488,0,0,0,0,0,0,15,34,5,1,84,0.0,0.0,0.2,0.0,0.496,0.274,0.477,0,0,0.0,0,4.6,7.32,0.0,1
C03863,2025-07-16,normal,sun_care,online,mobile,email,0.166,1023,1,3,5,639987,1321711,264342,15,53,8,4,0,0.0,-0.2,0.5,0.75,0.268,0.496,0.419,3,0,0.0,0,4.8,8.07,0.0,0
C01440,2025-12-12,oily,sun_care,online,mobile,tiktok,0.358,1218,0,1,2,368971,823322,411661,16,60,6,5,34,1.0,0.231,0.833,0.2,0.47,0.56,0.289,0,0,0.0,0,4.3,8.56,0.0,0
C02338,2025-08-13,oily,sun_care,store,mobile,organic,0.081,851,0,0,2,0,817295,408647,5,43,3,0,37,0.0,-1.0,0.0,0.0,0.218,0.375,0.263,0,0,0.0,0,4.7,3.47,0.0,0
C03569,2025-01-21,normal,skincare,store,mobile,organic,0.308,1138,0,3,3,738844,1276989,425663,10,75,11,5,0,-0.333,0.372,0.455,0.6,0.373,0.672,0.608,1,0,0.0,0,4.1,6.91,0.0,0
C00263,2025-09-08,normal,skincare,online,desktop,facebook,0.324,904,1,0,3,0,1125275,375091,12,42,3,1,0,-0.667,-1.0,0.333,0.0,0.3,0.452,0.16,1,0,0.0,0,4.6,6.24,0.0,1
C00009,2025-09-23,sensitive,haircare,store,mobile,referral,0.051,521,1,3,3,701735,896708,298902,12,39,5,4,0,0.0,-0.011,0.8,0.75,0.271,0.307,0.163,1,0,0.0,0,4.3,6.27,0.0,1
C04297,2025-01-19,oily,sun_care,online,mobile,organic,0.602,702,1,0,0,0,0,0,10,32,1,1,102,0.0,0.0,1.0,0.0,0.581,0.223,0.296,0,0,0.0,0,4.8,5.02,0.0,1
C03161,2025-05-31,combination,skincare,online,mobile,google_ads,0.064,884,1,0,0,0,0,0,12,57,4,0,111,-0.5,0.0,0.0,0.0,0.251,0.415,0.267,0,0,0.0,0,3.8,6.75,0.0,0
C03371,2025-08-09,sensitive,makeup,social,mobile,tiktok,0.551,695,0,0,2,0,949182,474591,4,27,3,1,65,0.0,0.0,0.333,0.0,0.541,0.268,0.149,0,0,0.0,0,4.6,2.59,0.0,1
C01775,2025-11-14,dry,haircare,marketplace,mobile,email,0.785,1157,1,2,2,300242,590660,295330,16,51,4,2,45,0.0,-0.448,0.5,1.0,0.606,0.173,0.438,0,0,0.0,0,4.8,8.17,0.0,0
C02127,2025-01-10,sensitive,makeup,online,mobile,email,0.491,659,1,1,1,184767,321050,321050,26,65,5,1,90,1.0,-0.446,0.2,1.0,0.428,0.32,0.227,1,0,0.0,0,4.8,12.65,0.0,0
C01682,2025-08-12,combination,fragrance,marketplace,mobile,organic,0.62,186,1,0,0,0,0,0,5,21,0,0,124,-0.667,0.0,0.0,0.0,0.543,0.0,0.176,1,0,0.0,0,5.0,2.63,0.0,1
C03064,2025-10-01,sensitive,fragrance,online,mobile,organic,0.312,777,0,1,1,906143,796501,796501,7,44,4,2,81,1.0,-0.176,0.5,0.5,0.421,0.318,0.208,1,0,0.0,0,4.8,4.36,0.0,0
C03653,2025-09-16,combination,makeup,online,mobile,organic,0.041,1036,0,5,6,1132594,2101558,350259,11,58,12,6,0,-0.143,-0.195,0.5,0.833,0.116,0.448,0.248,2,1,0.167,0,4.2,6.86,0.1,1
C02413,2025-02-20,normal,fragrance,online,mobile,facebook,0.372,1027,1,1,2,584075,1450099,725049,14,41,5,4,36,-0.5,0.381,0.8,0.25,0.45,0.406,0.373,0,0,0.0,0,4.5,7.13,0.0,0
C02728,2025-03-20,combination,haircare,online,mobile,facebook,0.414,976,0,0,1,0,322018,322018,13,52,5,1,88,-0.667,-1.0,0.2,0.0,0.482,0.459,0.261,1,0,0.0,0,4.4,7.06,0.0,0
C03396,2025-02-12,oily,sun_care,store,tablet,email,0.485,544,0,0,0,0,0,0,9,21,0,0,146,0.0,-1.0,0.0,0.0,0.446,0.13,0.0,1,0,0.0,0,4.6,4.23,0.0,1
C02615,2025-01-21,dry,fragrance,online,mobile,organic,0.083,537,1,2,2,558144,784026,392013,12,48,9,2,7,2.0,0.013,0.222,1.0,0.168,0.174,0.272,0,0,0.0,0,4.7,6.78,0.0,1
C02268,2025-08-25,normal,fragrance,online,mobile,email,0.501,503,0,0,1,0,752492,752492,11,34,9,1,91,-0.667,0.0,0.111,0.0,0.446,0.083,0.141,1,0,0.0,0,4.9,5.96,0.0,1
C03945,2025-06-12,dry,bodycare,marketplace,mobile,facebook,0.572,846,1,1,1,331892,283090,283090,10,32,4,1,48,-0.333,-0.474,0.25,1.0,0.49,0.243,0.395,1,0,0.0,0,3.6,5.2,0.0,0
C01253,2025-02-01,normal,sun_care,online,mobile,google_ads,0.402,1043,0,0,0,0,0,0,13,48,3,0,111,0.0,0.0,0.0,0.0,0.464,0.484,0.274,0,0,0.0,0,4.6,6.82,0.0,0
C02499,2025-12-31,dry,skincare,marketplace,desktop,referral,0.703,973,1,0,0,0,0,0,7,28,3,1,75,0.0,0.0,0.333,0.0,0.416,0.151,0.184,1,0,0.0,0,4.1,3.82,0.0,0
C01062,2025-10-16,combination,haircare,store,mobile,email,0.405,631,0,0,0,0,0,0,14,33,8,2,89,0.0,0.0,0.25,0.0,0.371,0.17,0.328,1,0,0.0,0,3.9,7.07,0.0,0
C03609,2025-03-05,normal,skincare,online,mobile,google_ads,0.1,662,1,0,0,0,0,0,14,38,3,1,107,0.0,-1.0,0.333,0.0,0.2,0.193,0.327,1,0,0.0,0,4.4,6.92,0.0,0
C00546,2025-03-02,dry,skincare,online,mobile,organic,0.409,647,1,0,0,0,0,0,14,25,0,0,103,0.0,0.0,0.0,0.0,0.434,0.251,0.355,1,0,0.0,0,4.6,6.35,0.0,1
C02836,2025-06-02,oily,makeup,social,mobile,facebook,0.324,243,1,0,0,0,0,0,6,30,3,0,139,-0.667,0.0,0.0,0.0,0.288,0.175,0.391,0,0,0.0,0,4.1,3.48,0.0,0
C02177,2025-12-06,combination,fragrance,online,mobile,referral,0.214,602,1,1,3,533955,2183266,727755,16,34,3,1,0,1.0,0.438,0.333,1.0,0.234,0.277,0.402,0,0,0.0,0,5.0,7.6,0.0,1
C01962,2025-12-14,sensitive,haircare,store,mobile,organic,0.098,690,1,0,0,0,0,0,13,45,3,0,74,0.0,-1.0,0.0,0.0,0.19,0.253,0.448,0,0,0.0,1,3.3,6.73,0.4,0
C00975,2025-12-30,dry,sun_care,online,mobile,facebook,0.54,607,0,0,1,0,273601,273601,5,12,2,1,83,0.0,0.0,0.5,0.0,0.443,0.241,0.268,1,0,0.0,0,4.6,2.48,0.0,0
C02315,2025-01-24,sensitive,sun_care,social,mobile,tiktok,0.643,864,0,1,1,67112,193771,193771,15,77,5,2,78,-0.333,0.713,0.4,0.5,0.602,0.517,0.124,0,0,0.0,1,2.7,8.61,0.4,0
C04399,2025-01-28,sensitive,makeup,store,desktop,google_ads,0.108,908,0,1,3,262714,1006770,335590,5,43,4,1,25,1.0,-0.089,0.25,1.0,0.262,0.447,0.307,1,0,0.0,0,4.7,3.53,0.0,1
C01783,2025-11-06,sensitive,fragrance,online,desktop,tiktok,0.182,924,1,3,5,2135379,3898766,779753,16,57,11,4,0,1.0,-0.115,0.364,0.75,0.37,0.541,0.579,1,0,0.0,0,4.2,8.77,0.0,0
C03722,2025-06-21,normal,skincare,online,desktop,facebook,0.263,1147,1,3,3,1428686,1550335,516778,10,50,6,4,12,1.0,0.182,0.667,0.75,0.362,0.337,0.504,2,0,0.0,0,4.6,5.86,0.0,0
C03590,2025-04-04,combination,sun_care,social,desktop,tiktok,0.125,655,1,0,3,0,896081,298693,21,72,3,2,2,-0.667,0.0,0.667,0.0,0.204,0.595,0.301,0,0,0.0,0,4.5,10.74,0.0,0
C02370,2025-12-16,normal,fragrance,store,mobile,organic,0.106,752,1,0,0,0,0,0,9,43,3,3,85,0.0,-1.0,1.0,0.0,0.246,0.406,0.402,1,0,0.0,0,5.0,5.07,0.0,1
C01671,2025-03-16,sensitive,bodycare,online,mobile,google_ads,0.082,529,1,0,0,0,0,0,15,40,1,1,123,0.0,-1.0,1.0,0.0,0.256,0.224,0.211,1,0,0.0,0,4.4,7.26,0.0,0
C03978,2025-02-08,dry,bodycare,marketplace,mobile,facebook,0.351,596,1,0,0,0,0,0,4,24,2,0,93,0.0,-1.0,0.0,0.0,0.383,0.063,0.148,1,0,0.0,1,3.6,2.44,0.4,1
C02029,2025-09-22,oily,fragrance,online,mobile,organic,0.189,712,0,0,0,0,0,0,5,35,3,1,115,0.0,0.0,0.333,0.0,0.284,0.34,0.348,0,0,0.0,0,4.4,3.23,0.0,0
C04320,2025-04-23,oily,haircare,online,mobile,facebook,0.135,424,1,0,0,0,0,0,9,42,2,1,98,-0.667,0.0,0.5,0.0,0.291,0.174,0.325,1,0,0.0,0,5.0,4.98,0.0,0
C00057,2025-09-18,sensitive,makeup,online,desktop,referral,0.391,574,1,0,1,0,332998,332998,16,48,1,0,123,0.0,-1.0,0.0,0.0,0.479,0.218,0.207,0,0,0.0,0,4.4,7.9,0.0,1
C03938,2025-07-21,dry,haircare,online,mobile,email,0.378,838,0,3,3,1071119,1241344,413781,16,52,5,3,0,1.0,0.036,0.6,1.0,0.351,0.605,0.253,1,0,0.0,0,4.8,8.26,0.0,0
C02911,2025-04-25,combination,sun_care,online,desktop,email,0.146,979,0,0,0,0,0,0,10,43,4,1,67,0.0,-1.0,0.25,0.0,0.24,0.432,0.328,1,0,0.0,0,5.0,5.53,0.0,0
C03152,2025-04-02,sensitive,fragrance,online,mobile,google_ads,0.314,602,1,1,2,1035043,1801703,900851,20,44,3,1,0,1.0,-0.123,0.333,1.0,0.336,0.287,0.313,1,0,0.0,0,5.0,9.5,0.0,1
C02565,2025-11-17,combination,bodycare,social,desktop,referral,0.398,1013,1,1,2,275902,621197,310598,12,49,7,3,34,-0.5,-0.387,0.429,0.333,0.371,0.547,0.474,2,0,0.0,0,4.5,6.69,0.0,0
C01329,2025-04-06,oily,fragrance,marketplace,tablet,facebook,0.28,411,0,1,1,324223,441683,441683,11,45,3,1,97,1.0,0.599,0.333,1.0,0.342,0.129,0.265,1,0,0.0,0,4.5,5.93,0.0,0
C03007,2025-12-22,dry,skincare,online,mobile,facebook,0.248,820,0,3,3,546206,1025054,341684,18,58,9,4,19,1.0,0.036,0.444,0.75,0.34,0.346,0.19,1,0,0.0,0,5.0,9.48,0.0,0
C02603,2025-04-15,oily,sun_care,online,mobile,google_ads,0.205,698,0,1,2,268659,626550,313275,12,49,2,1,29,-0.333,1.196,0.5,1.0,0.298,0.294,0.297,2,0,0.0,0,4.3,6.39,0.0,0
C04194,2025-10-04,dry,makeup,store,mobile,referral,0.54,255,1,0,0,0,0,0,5,43,2,0,107,-0.667,-1.0,0.0,0.0,0.477,0.203,0.264,1,0,0.0,0,4.6,3.41,0.0,1
C04224,2025-10-24,oily,skincare,online,mobile,google_ads,0.114,294,0,1,1,184315,223869,223869,8,39,4,1,28,0.0,-0.185,0.25,1.0,0.211,0.264,0.282,0,0,0.0,0,4.2,4.61,0.0,1
C00344,2025-01-27,normal,skincare,store,mobile,organic,0.584,408,0,0,0,0,0,0,4,24,1,0,122,-0.667,0.0,0.0,0.0,0.47,0.191,0.327,1,0,0.0,0,5.0,2.38,0.0,0
C04227,2025-07-24,combination,haircare,online,mobile,organic,0.536,513,0,0,0,0,0,0,3,6,0,0,92,0.0,0.0,0.0,0.0,0.433,0.204,0.094,0,0,0.0,0,4.3,1.38,0.0,0
C03389,2025-10-30,combination,makeup,social,mobile,email,0.531,606,0,0,0,0,0,0,12,44,3,1,85,-0.5,-1.0,0.333,0.0,0.409,0.257,0.275,1,0,0.0,0,4.6,6.3,0.0,1
C03543,2025-07-15,oily,fragrance,online,mobile,facebook,0.298,1145,0,0,2,0,1939113,969556,18,50,5,0,33,0.0,-1.0,0.0,0.0,0.337,0.591,0.476,1,0,0.0,0,4.8,9.0,0.0,0
C02729,2025-09-07,oily,haircare,store,mobile,email,0.663,767,1,0,0,0,0,0,12,33,0,0,110,0.0,0.0,0.0,0.0,0.561,0.271,0.162,0,0,0.0,0,5.0,5.79,0.0,0
C02160,2025-12-02,sensitive,bodycare,marketplace,desktop,organic,0.203,951,1,1,2,209283,576698,288349,10,66,10,2,56,-0.333,-0.416,0.2,0.5,0.301,0.355,0.358,0,0,0.0,0,4.5,6.58,0.0,1
C03142,2025-02-25,combination,fragrance,store,mobile,facebook,0.556,1172,0,0,1,0,820982,820982,22,64,5,3,82,-0.667,-1.0,0.6,0.0,0.415,0.642,0.415,1,0,0.0,0,4.0,11.02,0.0,1
C00031,2025-11-13,combination,fragrance,online,mobile,referral,0.242,402,0,0,0,0,0,0,15,49,10,3,52,0.0,-1.0,0.3,0.0,0.261,0.441,0.412,0,0,0.0,0,4.3,8.07,0.0,0
C00140,2025-11-23,combination,fragrance,marketplace,desktop,tiktok,0.634,1343,0,2,2,1150623,1386645,693322,13,54,5,3,32,-0.4,-0.131,0.6,0.667,0.527,0.445,0.483,1,0,0.0,0,4.7,7.12,0.0,0
C02652,2025-09-02,combination,sun_care,online,desktop,referral,0.136,1123,1,2,3,591184,945087,315029,19,55,10,4,0,0.5,-0.265,0.4,0.5,0.205,0.583,0.234,1,0,0.0,0,5.0,9.85,0.0,0
C04310,2025-06-01,sensitive,skincare,store,mobile,tiktok,0.214,1095,0,0,1,0,455768,455768,14,57,9,1,62,-0.667,-1.0,0.111,0.0,0.331,0.514,0.589,0,0,0.0,0,4.0,7.85,0.0,1
C00333,2025-03-22,dry,haircare,online,desktop,referral,0.263,71,0,0,1,0,222003,222003,2,21,0,0,63,0.0,0.0,0.0,0.0,0.317,0.239,0.136,0,1,1.0,0,2.7,1.43,0.6,0
C01969,2025-03-01,normal,skincare,online,mobile,facebook,0.695,853,0,0,0,0,0,0,17,45,6,3,117,0.0,-1.0,0.5,0.0,0.526,0.408,0.437,1,0,0.0,0,4.9,8.51,0.0,0
C01454,2025-07-27,normal,sun_care,online,mobile,tiktok,0.403,516,0,0,1,0,236522,236522,9,49,6,3,94,0.0,0.0,0.5,0.0,0.369,0.332,0.324,1,0,0.0,0,4.9,5.43,0.0,0
C03186,2025-12-05,oily,fragrance,online,desktop,facebook,0.183,591,0,3,3,1500032,2175804,725268,22,50,6,5,0,-0.2,-0.02,0.833,0.6,0.262,0.279,0.391,2,0,0.0,0,4.9,10.66,0.0,0
C03708,2025-05-26,normal,skincare,online,mobile,referral,0.433,1011,1,2,2,586831,660952,330476,9,40,5,2,59,0.0,0.68,0.4,1.0,0.439,0.408,0.305,0,1,0.5,0,3.8,5.1,0.3,0
C04184,2025-01-06,oily,haircare,online,mobile,email,0.099,1151,1,1,1,314754,248527,248527,18,73,9,4,59,-0.333,-0.128,0.444,0.25,0.269,0.318,0.574,0,0,0.0,0,5.0,9.93,0.0,0
C00654,2025-08-03,sensitive,sun_care,online,mobile,facebook,0.103,404,1,0,0,0,0,0,10,24,0,0,96,0.0,-1.0,0.0,0.0,0.253,0.283,0.28,0,0,0.0,0,4.5,4.72,0.0,0
C01080,2025-04-18,oily,fragrance,online,tablet,organic,0.535,465,0,0,2,0,1221960,610980,9,21,2,0,45,0.0,-1.0,0.0,0.0,0.427,0.137,0.308,1,0,0.0,0,4.5,4.35,0.0,1
C00729,2025-07-01,dry,haircare,online,mobile,email,0.356,661,1,0,0,0,0,0,7,43,1,1,102,0.0,-1.0,1.0,0.0,0.401,0.463,0.067,1,0,0.0,0,4.8,4.15,0.0,0
C01629,2025-06-25,normal,makeup,social,mobile,facebook,0.313,592,1,0,0,0,0,0,6,39,2,1,100,0.0,-1.0,0.5,0.0,0.375,0.323,0.137,0,0,0.0,0,5.0,3.69,0.0,1
C00754,2025-08-19,oily,haircare,online,mobile,tiktok,0.782,800,1,1,1,173204,283413,283413,14,39,5,1,49,-0.5,1.366,0.2,1.0,0.564,0.339,0.399,1,0,0.0,0,4.7,7.07,0.0,1
C02769,2025-03-07,normal,fragrance,online,mobile,email,0.353,774,0,0,1,0,651356,651356,8,44,0,0,72,0.0,0.0,0.0,0.0,0.282,0.32,0.184,0,0,0.0,0,3.9,4.52,0.0,1
C02891,2025-09-22,dry,sun_care,online,mobile,google_ads,0.079,717,1,1,3,219073,899381,299793,22,66,5,2,0,-0.333,-0.448,0.4,0.5,0.266,0.527,0.466,1,0,0.0,0,4.9,11.08,0.0,0
C03232,2025-10-27,combination,fragrance,online,desktop,email,0.313,1037,0,0,0,0,0,0,16,71,6,3,95,0.0,0.0,0.5,0.0,0.399,0.416,0.487,0,0,0.0,0,5.0,8.89,0.0,0
C03137,2025-11-06,oily,makeup,online,mobile,organic,0.447,966,1,4,6,612420,1781496,296916,11,74,8,4,0,0.0,0.266,0.5,1.0,0.515,0.303,0.207,3,0,0.0,0,4.4,7.1,0.0,0
C01933,2025-10-21,normal,sun_care,online,desktop,organic,0.595,525,1,0,0,0,0,0,9,48,3,0,85,0.0,-1.0,0.0,0.0,0.548,0.299,0.265,1,0,0.0,0,4.9,5.22,0.0,1
C02815,2025-02-09,sensitive,fragrance,online,mobile,organic,0.208,343,1,0,1,0,589565,589565,4,22,0,0,94,-0.667,0.0,0.0,0.0,0.37,0.26,0.159,1,0,0.0,0,4.8,2.26,0.0,1
C01616,2025-04-29,dry,fragrance,store,desktop,tiktok,0.147,66,1,0,0,0,0,0,6,13,0,0,147,0.0,0.0,0.0,0.0,0.32,0.14,0.042,0,0,0.0,0,4.3,2.79,0.0,1
C03951,2025-06-03,normal,skincare,online,mobile,organic,0.459,931,1,0,1,0,335958,335958,11,51,1,0,99,0.0,0.0,0.0,0.0,0.499,0.372,0.35,1,0,0.0,0,4.8,5.99,0.0,1
C04115,2025-09-14,oily,fragrance,social,tablet,email,0.19,862,1,1,1,634090,664892,664892,14,49,4,2,54,1.0,-0.255,0.5,0.5,0.224,0.459,0.456,1,0,0.0,0,4.8,7.31,0.0,1
C03668,2025-07-07,dry,haircare,online,mobile,google_ads,0.671,613,0,0,0,0,0,0,14,48,3,0,99,-0.5,-1.0,0.0,0.0,0.548,0.359,0.24,0,0,0.0,0,4.8,7.22,0.0,1
C00340,2025-05-27,normal,fragrance,online,mobile,email,0.171,1114,1,2,2,1926162,1835009,917504,19,67,5,4,31,2.0,-0.07,0.8,0.5,0.243,0.472,0.495,0,0,0.0,1,3.4,9.91,0.4,1
C02525,2025-01-05,dry,skincare,store,mobile,google_ads,0.716,1076,1,0,0,0,0,0,17,45,4,2,102,0.0,0.0,0.5,0.0,0.572,0.29,0.348,0,0,0.0,0,3.7,8.39,0.0,0
C03108,2025-08-10,normal,bodycare,marketplace,desktop,facebook,0.188,485,0,0,0,0,0,0,6,24,2,1,105,-0.5,0.0,0.5,0.0,0.399,0.35,0.142,1,0,0.0,0,4.3,3.24,0.0,0
C03262,2025-04-05,sensitive,bodycare,online,mobile,google_ads,0.475,393,1,0,0,0,0,0,11,47,2,1,101,0.0,-1.0,0.5,0.0,0.478,0.247,0.309,1,0,0.0,0,4.4,5.93,0.0,1
C00284,2025-04-22,normal,skincare,online,desktop,organic,0.497,656,0,5,5,2240525,2678200,535640,11,51,7,7,0,0.2,0.061,1.0,0.714,0.469,0.388,0.258,2,0,0.0,0,4.9,6.35,0.0,1
C04173,2025-05-22,sensitive,sun_care,social,mobile,tiktok,0.387,539,0,0,0,0,0,0,15,42,3,0,78,0.0,0.0,0.0,0.0,0.437,0.231,0.186,1,0,0.0,0,4.7,7.44,0.0,1
C00250,2025-03-11,dry,skincare,social,desktop,organic,0.062,1027,0,1,1,257576,353908,353908,15,57,4,2,42,-0.333,-0.16,0.5,0.5,0.149,0.508,0.343,0,0,0.0,0,5.0,7.95,0.0,0
C03336,2025-03-12,dry,skincare,online,mobile,tiktok,0.081,567,1,0,0,0,0,0,14,42,3,0,53,0.0,0.0,0.0,0.0,0.197,0.381,0.303,1,0,0.0,0,5.0,7.04,0.0,0
C00079,2025-12-02,sensitive,fragrance,online,tablet,google_ads,0.378,174,0,0,1,0,546333,546333,3,19,1,0,113,-0.667,-1.0,0.0,0.0,0.441,0.165,0.174,0,0,0.0,0,4.1,1.83,0.0,0
C02267,2025-12-10,oily,makeup,online,desktop,referral,0.192,837,1,3,5,1012982,1892798,378559,10,59,11,5,0,0.0,-0.155,0.455,0.6,0.342,0.577,0.437,1,0,0.0,0,4.7,6.43,0.0,0
C03897,2025-12-12,normal,makeup,online,mobile,tiktok,0.408,664,1,0,1,0,301395,301395,8,51,6,0,116,-0.5,-1.0,0.0,0.0,0.38,0.34,0.231,0,0,0.0,0,4.8,5.09,0.0,1
C00111,2025-12-30,sensitive,bodycare,store,mobile,organic,0.356,508,0,0,0,0,0,0,8,38,6,3,121,0.0,-1.0,0.5,0.0,0.311,0.282,0.215,0,0,0.0,0,3.9,4.7,0.0,0
C03417,2025-10-15,dry,bodycare,social,desktop,referral,0.167,715,1,2,2,263524,446048,223024,15,67,7,2,72,2.0,-0.272,0.286,1.0,0.287,0.217,0.389,1,0,0.0,0,4.0,8.43,0.0,1
C03034,2025-09-23,normal,fragrance,online,desktop,organic,0.3,1110,0,1,2,441591,1521856,760928,23,57,5,2,26,-0.5,1.071,0.4,0.5,0.353,0.452,0.569,0,1,0.5,0,4.1,11.21,0.3,0
C01997,2025-11-07,oily,fragrance,online,mobile,referral,0.227,1475,1,2,4,1351720,3443761,860940,11,59,6,3,0,-0.4,0.01,0.5,0.667,0.217,0.326,0.57,0,0,0.0,1,3.3,6.53,0.4,0
C02671,2025-11-27,oily,makeup,online,mobile,organic,0.226,685,1,1,3,232865,1043234,347744,16,45,7,3,33,0.0,1.232,0.429,0.333,0.359,0.553,0.615,0,0,0.0,0,4.1,8.17,0.0,0
C00030,2025-05-19,sensitive,haircare,online,desktop,email,0.362,703,0,0,2,0,599136,299568,8,31,3,0,33,0.0,-1.0,0.0,0.0,0.338,0.238,0.216,0,0,0.0,0,3.9,4.31,0.0,0
C02806,2025-11-09,oily,skincare,online,desktop,organic,0.311,774,1,2,3,804200,1228646,409548,18,76,8,3,0,-0.25,0.394,0.375,0.667,0.374,0.468,0.352,0,0,0.0,0,4.7,9.96,0.0,0
C01332,2025-01-11,normal,bodycare,online,mobile,email,0.119,374,0,1,1,190005,261834,261834,13,38,3,2,62,0.0,190005.0,0.667,0.5,0.305,0.136,0.074,0,1,1.0,0,2.4,6.52,0.6,0
C00200,2025-03-04,sensitive,haircare,online,mobile,google_ads,0.443,872,0,1,2,286049,553300,276650,15,49,4,2,34,-0.333,1.509,0.5,0.5,0.462,0.215,0.166,1,0,0.0,0,4.2,7.71,0.0,0
C04065,2025-04-27,combination,sun_care,online,mobile,tiktok,0.086,881,0,2,2,702546,649945,324972,21,56,4,3,29,2.0,-0.108,0.75,0.667,0.254,0.423,0.402,1,0,0.0,0,3.7,10.32,0.0,0
C00143,2025-08-15,dry,makeup,store,mobile,organic,0.593,684,0,0,0,0,0,0,11,52,5,1,83,-0.5,0.0,0.2,0.0,0.553,0.277,0.275,0,0,0.0,0,4.4,6.26,0.0,1
C01131,2025-08-03,dry,sun_care,store,mobile,email,0.203,847,1,1,2,298860,837502,418751,17,51,1,1,35,-0.5,-0.229,1.0,1.0,0.367,0.382,0.463,1,0,0.0,0,3.8,8.39,0.0,0
