lead_id,source,status_at_snapshot,tags,lead_score,priority,campaign_id,product_interest,assigned_to,created_at,days_since_created,total_interactions,last_interaction_type,base_prob,converted_final,revenue_30d
ld_extra_03867,LandingPage,contacted,['quan-tam-son'],60,medium,cmp_614,Son Dưỡng Môi Nuxe Reve de Miel 4g,user_15,2025-05-10T22:32:00Z,69,0,,0.1753,1,579000
ld_extra_02234,InBound,new,['quan-tam-son'],53,urgent,cmp_862,Son Kem Maybelline 15 Skinny Dip - Hồng Đất 5ml,user_15,2025-06-14T17:52:00Z,33,2,call,0.3282,1,167000
ld_00042,InBound,contacted,"['hot-lead', 'vip']",83,high,,"Combo 2 Son Dưỡng LipIce Hương Trà Sữa, Màu Hồng Cam Đất + Hương Trà Dâu - Màu Đỏ Cam 2.4g",user_26,2025-08-21T10:08:00Z,75,6,call,0.6464,1,138000
ld_03283,InBound,qualified,"['vip', 'mua-lai']",98,urgent,cmp_449,Son Kem Lì Silkygirl Lâu Trôi 04 Kissy - Đỏ Cam 2ml,user_24,2025-01-08T01:42:00Z,28,4,email,0.6584,1,141000
ld_extra_02690,InBound,nurturing,"['hot-lead', 'vip']",75,urgent,,Son Môi Naris Cosmetic Coeor P02,,2025-11-06T05:07:00Z,73,3,email,0.6913,1,735000
ld_extra_03307,FacebookAds,contacted,['hot-lead'],60,urgent,,Son Bóng 3CE Dạng Gel Màu Neat 4g,user_21,2025-02-12T13:26:00Z,56,0,,0.3426,0,0
ld_extra_01231,InBound,contacted,['mua-lai'],95,urgent,,Son Kem Lì 3CE Play Off - Đỏ Cam San Hô 4.6g,,2025-05-03T04:36:00Z,68,2,message,0.4533,1,498000
ld_01867,InBound,new,['mua-lai'],69,high,cmp_869,Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dâu 25g,,2025-11-26T20:04:00Z,76,2,message,0.5552,1,69000
ld_extra_04429,Referral,new,"['hot-lead', 'vip']",71,high,cmp_898,Combo 2 Son Dưỡng LipIce Matcha Hương Trà Xanh - Hồng Tự Nhiên + Hương Trà Dâu - Màu Đỏ Cam 2.4g,user_22,2025-04-18T15:11:00Z,55,5,email,0.5575,1,276000
ld_02451,InBound,new,['vip'],78,urgent,cmp_315,Son Kem Maybelline 15 Skinny Dip - Hồng Đất 5ml,user_13,2025-12-16T00:27:00Z,69,3,email,0.6424,1,334000
ld_03071,Website,qualified,['quan-tam-duong-da'],74,urgent,cmp_722,Son Thỏi 3CE Căng Bóng Coldest - Hồng Mận Lạnh 1.7g,,2025-08-16T14:58:00Z,1,4,call,0.2392,1,274000
ld_extra_00506,Referral,new,['mua-lai'],82,medium,cmp_536,Son Kem Maybelline 30 Coquettish - Hoa Hồng Đỏ 5ml,user_21,2025-11-27T06:03:00Z,66,3,email,0.4009,1,334000
ld_extra_03699,TiktokAds,qualified,[],50,medium,cmp_376,[Mini] Son Kem Lì 3CE Casual Affair - Hoa Hồng Khô 1.5g,user_30,2025-03-27T17:13:00Z,47,0,,0.1741,0,0
ld_01124,Website,nurturing,"['hot-lead', 'vip']",83,medium,cmp_236,[HSD 07/2026] [Mini] Son Kem Lì Maybelline 80 Ruler 2.7ml,user_03,2025-03-30T05:26:00Z,81,3,message,0.3164,1,48000
ld_02335,Referral,contacted,['mua-lai'],82,low,,"Tinh Chất Dưỡng Môi Torriden Căng Mọng, Cấp Ẩm 11ml",user_28,2025-12-19T08:21:00Z,80,1,call,0.4856,1,99000
ld_extra_09015,Event,nurturing,['quan-tam-duong-da'],40,low,cmp_582,Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g,,2025-07-06T04:22:00Z,22,2,call,0.0811,0,0
ld_extra_03133,Referral,new,['vip'],93,urgent,cmp_881,Set 2 Son Trang Điểm Flawsome (Đỏ Nâu 3g + Cam Gạch 3g),user_21,2025-04-15T05:01:00Z,82,3,message,0.5972,0,0
ld_extra_09002,Website,nurturing,"['hot-lead', 'mua-lai']",61,medium,,Son Dưỡng Có Màu Vaseline Đỏ Tươi Tắn 3g,user_20,2025-04-24T05:28:00Z,27,2,call,0.4139,0,0
ld_extra_05567,Event,qualified,['quan-tam-duong-da'],22,medium,cmp_646,[HSD 03/2026] Son Tint Judydoll Căng Mọng - 11 Hồng Đất 2.4g,user_12,2025-11-11T04:32:00Z,76,1,email,0.2213,1,116000
ld_02409,Referral,qualified,['hot-lead'],76,high,cmp_473,Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,user_22,2025-07-06T19:11:00Z,66,2,message,0.5608,1,267000
ld_extra_07818,FacebookAds,new,['vip'],72,medium,cmp_246,Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dâu 25g,user_01,2025-10-03T11:08:00Z,24,1,call,0.2107,0,0
ld_09459,Partner,new,[],32,medium,cmp_310,Son Bóng Maybelline 130 Extra - Đỏ Nâu Đất 4.2ml,user_29,2025-08-04T07:34:00Z,71,1,message,0.2956,0,0
ld_extra_04218,Referral,contacted,['mua-lai'],55,medium,cmp_202,Son Kem Lì Cathy Doll #07 Classy Brick 3.5g,user_22,2025-08-01T14:31:00Z,9,1,message,0.3572,0,0
ld_01348,InBound,nurturing,"['hot-lead', 'vip']",80,urgent,cmp_630,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 05 Cherry Bomb Màu Đỏ Nâu 3.8ml,user_28,2025-09-22T19:07:00Z,40,4,chat,0.644,1,112000
ld_05926,TiktokAds,nurturing,[],51,high,cmp_789,Son Kem Lì B.O.M #H BG 501 Vintage Brick - Đỏ Gạch 8.5g,user_21,2025-02-27T12:48:00Z,63,0,,0.1408,0,0
ld_08356,Event,new,[],78,low,,Son Kem Lì B.O.M #H BG 502 Sunset Brown - Cam Da 8.5g,user_01,2025-09-14T12:09:00Z,2,0,,0.0824,0,0
ld_05344,Partner,nurturing,[],45,medium,cmp_611,"Tinh Chất Dưỡng Môi Torriden Căng Mọng, Cấp Ẩm 11ml",user_14,2025-09-26T18:23:00Z,2,2,email,0.306,0,0
ld_09049,Referral,new,['quan-tam-duong-da'],62,low,cmp_115,Son Kem Lì Australis Mịn Môi Cushion - Màu Cam Cháy 4g,,2025-01-07T13:38:00Z,76,3,email,0.3996,0,0
ld_03888,TiktokAds,new,['hot-lead'],61,high,cmp_779,Son Kem Lì B.O.M #H RD 102 Vampire Red - Đỏ Rượu 8.5g,user_12,2025-12-23T21:06:00Z,15,1,chat,0.2988,1,306000
ld_05333,LandingPage,new,['quan-tam-duong-da'],28,medium,cmp_435,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Cam Đào + Đỏ Mọng 2.4g,user_11,2025-06-13T08:44:00Z,57,2,call,0.0424,0,0
ld_extra_09476,LandingPage,nurturing,['quan-tam-duong-da'],57,high,,Son Bóng 3CE Dạng Gel Màu Calming 4g,user_10,2025-01-30T04:24:00Z,24,2,chat,0.1893,0,0
ld_extra_07695,Website,new,[],29,low,,Son Kem Bùn Into You Lì Mịn Nhẹ - N5 Hoa Hồng Đào 1.8g,user_09,2025-11-03T03:10:00Z,80,0,,0.1191,0,0
ld_extra_09333,FacebookAds,qualified,['quan-tam-duong-da'],65,high,cmp_226,"Combo 2 Son Dưỡng LipIce Hương Trà Sữa, Màu Hồng Cam Đất + Hương Trà Dâu - Màu Đỏ Cam 2.4g",user_26,2025-10-29T08:29:00Z,84,2,chat,0.1482,0,0
ld_00036,FacebookAds,contacted,['vip'],70,medium,cmp_126,Son Kem Lì 3CE Sepia - Đỏ Táo Trầm 4.6g,user_11,2025-10-19T13:26:00Z,64,4,call,0.306,1,249000
ld_07480,Event,contacted,[],42,medium,cmp_374,Son Kem Bùn Into You Lì Mịn Nhẹ - W8 Hồng MLBB 1.8g,user_01,2025-06-25T12:52:00Z,82,0,,0.0536,0,0
ld_extra_08391,LandingPage,qualified,['quan-tam-son'],52,high,,Son Kem Lì Cathy Doll #11 Red N Beach 3.5g,user_16,2025-03-02T06:36:00Z,17,1,message,0.2077,0,0
ld_extra_00205,TiktokAds,nurturing,[],32,medium,,Son Kem Lì Nookoi Mềm Mịn Màu R23 Cam Sữa 4g,user_17,2025-03-28T15:48:00Z,13,1,message,0.1309,0,0
ld_06602,Event,qualified,['quan-tam-duong-da'],60,medium,cmp_289,Combo Son Dưỡng Môi Nivea Chuyên Sâu + Ban Đêm Lavender 4.8gx2,user_29,2025-09-01T23:05:00Z,25,2,chat,0.068,0,0
ld_extra_09738,Referral,contacted,['hot-lead'],63,medium,cmp_773,Son Lì Naris Ailus Mịn Môi Màu 01 Đỏ Thuần 4g,user_12,2025-05-01T20:11:00Z,54,4,call,0.4357,0,0
ld_05837,TiktokAds,nurturing,[],44,urgent,cmp_476,Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dưa Hấu 25g,user_12,2025-05-06T09:39:00Z,83,0,,0.1352,0,0
ld_02316,Website,new,"['hot-lead', 'mua-lai']",83,urgent,,[HSD 08/2026] Son Dưỡng Có Màu Silkygirl 02 Luscious - Đỏ Cháy 3.2g,user_30,2025-11-19T12:31:00Z,46,2,call,0.3164,1,67000
ld_extra_04967,LandingPage,qualified,['quan-tam-son'],53,medium,cmp_427,Son Dưỡng Môi Có Màu BareSoul 10g,user_08,2025-02-24T10:52:00Z,88,0,,0.1349,0,0
ld_02700,InBound,nurturing,['mua-lai'],71,high,cmp_181,Son Môi Flawsome Be My Bae - Đỏ Ruby (Bản Holiday) 2g,user_21,2025-03-10T10:17:00Z,24,5,message,0.6368,1,180000
ld_00622,Partner,new,"['hot-lead', 'vip']",85,high,,Son Kem Lì Australis Mịn Môi Dreamy - Màu Hồng Sen 4g,,2025-09-13T00:54:00Z,27,2,call,0.568,1,239000
ld_01979,InBound,qualified,"['vip', 'mua-lai']",89,high,,Son Thỏi Lì Cezanne Mềm Mịn Lâu Trôi #407 Cam Đỏ Cháy 3.9g,user_07,2025-12-31T07:29:00Z,80,6,message,0.6512,1,390000
ld_extra_05012,TiktokAds,qualified,[],50,urgent,,Son Bóng 3CE Dạng Gel Màu Youth 4g,user_07,2025-05-15T00:59:00Z,14,3,message,0.3387,0,0
ld_00324,Partner,contacted,['quan-tam-duong-da'],69,urgent,,Son Lì B.O.M #811 My Fancy Red - Đỏ Rượu 3.5g,user_19,2025-02-10T17:07:00Z,82,3,call,0.4852,1,342000
ld_08731,Event,qualified,[],50,urgent,cmp_785,[HSD 07/2026] [Mini] Son Kem Lì Maybelline 80 Ruler 2.7ml,user_18,2025-07-29T10:14:00Z,31,0,,0.14,0,0
ld_extra_02741,Website,contacted,"['hot-lead', 'mua-lai']",74,urgent,cmp_530,[Mini] Son Kem Lì 3CE Early Hour - Hồng Hoa Cà 1.5g,user_27,2025-10-03T10:06:00Z,38,1,message,0.3105,0,0
ld_02309,Website,new,"['vip', 'mua-lai']",76,urgent,cmp_726,Son Bóng 3CE Dưỡng Ẩm 32 Peachy Filling - Cam Đào Ngọt 5g,user_20,2025-10-13T06:52:00Z,76,5,call,0.3908,1,261000
ld_03487,Partner,nurturing,['hot-lead'],83,high,cmp_376,Son Kem Lì Black Rouge A28 Mango Tulip - Cam Tulip 4.5g,user_18,2025-11-08T05:59:00Z,53,3,email,0.6464,1,181000
ld_extra_03012,FacebookAds,contacted,[],38,low,cmp_548,Combo 2 Son Dưỡng LipIce Matcha Hương Trà Xanh - Hồng Tự Nhiên + Hương Trà Dâu - Màu Đỏ Cam 2.4g,user_16,2025-04-13T22:45:00Z,42,0,,0.1252,0,0
ld_05019,FacebookAds,qualified,[],41,low,cmp_340,Son Kem Lì Cathy Doll #02 Fluffy Pink 3.5 g,user_05,2025-11-30T21:28:00Z,57,0,,0.0528,0,0
ld_extra_00125,Event,qualified,[],74,medium,cmp_480,Son Môi Naris Cosmetics Coeor B02 Cam Cháy 3.2g,,2025-06-12T23:30:00Z,8,2,call,0.17,0,0
ld_01228,LandingPage,nurturing,['quan-tam-duong-da'],55,urgent,cmp_152,Son Kem Lì 3CE Casual Affair - Hồng Nho 4.6g,user_22,2025-08-17T14:00:00Z,12,3,call,0.224,1,498000
ld_04169,LandingPage,new,['vip'],81,high,,Son Bóng Joocyee Màu 06 Dirty Milk Coffee 3.2g,user_01,2025-05-15T20:07:00Z,83,4,chat,0.3948,1,417000
ld_07725,Website,new,[],33,high,cmp_868,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 01 Honey Peach Cam Đào Nude 3.8ml,user_23,2025-05-16T23:39:00Z,49,0,,0.1264,0,0
ld_08680,FacebookAds,nurturing,['quan-tam-duong-da'],53,medium,,Son Môi Flawsome Sunday Morning - Đỏ Hồng Trầm (Bản Holiday) 2g,user_05,2025-01-15T14:35:00Z,17,0,,0.0624,0,0
ld_extra_09044,InBound,contacted,['quan-tam-son'],67,medium,,[Mini] Nước Tẩy Trang Mắt Môi Maybelline 40ml,user_01,2025-11-07T13:29:00Z,89,4,call,0.3817,0,0
ld_extra_03992,FacebookAds,qualified,[],14,low,,Son Thỏi 3CE Căng Bóng Coldest - Hồng Mận Lạnh 1.7g,user_06,2025-03-19T03:06:00Z,42,0,,0.0804,0,0
ld_extra_09666,LandingPage,new,[],56,low,,Combo 2 Son Dưỡng Có Màu Vaseline Hồng Ngọt Ngào 3g,user_06,2025-10-17T22:50:00Z,62,1,call,0.0961,1,152000
ld_extra_06560,FacebookAds,qualified,['quan-tam-son'],53,medium,cmp_737,Son Kem Lì Espoir Garnet - Màu Đỏ Đất 7.5g,user_21,2025-01-15T20:43:00Z,69,0,,0.0758,0,0
ld_extra_01415,Referral,nurturing,['mua-lai'],70,low,,Son Bóng Maybelline 130 Extra - Đỏ Nâu Đất 4.2ml,user_27,2025-06-25T01:06:00Z,6,1,call,0.253,0,0
ld_extra_04279,LandingPage,new,['vip'],74,high,cmp_581,Combo 2 Son Dưỡng LipIce Matcha Hương Trà Xanh - Hồng Tự Nhiên + Hương Trà Dâu - Màu Đỏ Cam 2.4g,user_18,2025-07-16T18:38:00Z,39,2,chat,0.2682,0,0
ld_extra_08728,Website,nurturing,['quan-tam-duong-da'],16,low,cmp_264,Son Bóng 3CE Dạng Gel Màu Very Sure 4g,,2025-03-05T16:26:00Z,26,0,,0.1066,0,0
ld_04098,FacebookAds,qualified,"['vip', 'mua-lai']",77,medium,cmp_221,Son Kem Lì Judydoll Đầu Bông - N01 Cam Đào 1.8g,user_18,2025-09-06T14:46:00Z,19,3,message,0.3116,1,176000
ld_03572,Referral,contacted,['hot-lead'],86,low,cmp_225,Son Tint Nookoi Căng Mọng Màu T16 Hồng Đỏ Đất 3.8g,user_11,2025-07-22T16:00:00Z,65,1,call,0.4888,1,149000
ld_extra_01016,Website,qualified,"['hot-lead', 'vip']",50,high,,Son Tint Bóng Silkygirl 05 Toffee - Đỏ Cam Đất 3g,user_27,2025-10-05T15:35:00Z,42,0,,0.4649,0,0
ld_03044,Event,qualified,"['vip', 'mua-lai']",66,high,cmp_269,Son Kem Lì Glamrr Q 02 Lovely Day - Đỏ Nâu Trầm 5g,user_30,2025-06-25T13:37:00Z,74,5,call,0.3828,1,350000
ld_06378,LandingPage,qualified,[],74,low,cmp_408,Son Thỏi 3CE Căng Bóng Coldest - Hồng Mận Lạnh 1.7g,user_23,2025-05-02T01:43:00Z,72,0,,0.0792,0,0
ld_09377,Website,contacted,['quan-tam-duong-da'],50,low,,Son Kem Lì Espoir Màu 8 Calm In Mauve 8.5g,user_07,2025-09-30T03:08:00Z,21,2,message,0.06,0,0
ld_extra_07317,LandingPage,qualified,"['vip', 'mua-lai']",50,high,,Son Kem Lì 3CE Casual Affair - Hồng Nho 4.6g,user_27,2025-05-11T02:58:00Z,69,3,email,0.4016,0,0
ld_05353,Partner,qualified,[],51,medium,cmp_216,Son Môi Naris Cosmetic Coeor P02,,2025-01-12T18:38:00Z,57,1,call,0.3108,0,0
ld_07663,LandingPage,new,['quan-tam-duong-da'],67,medium,,Son Kem Lì 3CE Mịn Màng Như Nhung Childlike - Cam Cháy 4g,user_13,2025-09-21T20:43:00Z,80,2,email,0.0736,0,0
ld_extra_01944,LandingPage,nurturing,['quan-tam-duong-da'],24,low,cmp_573,Son Tint Black Rouge DL08 Apricot Nudism - Be Da 4.1g,user_23,2025-01-25T04:23:00Z,63,0,,0.1047,0,0
ld_05991,LandingPage,new,['quan-tam-duong-da'],42,medium,cmp_259,Son Dưỡng Môi Mentholatum Melty Cream Lip Mật Ong 2.4g,user_23,2025-06-21T13:01:00Z,34,1,message,0.0536,0,0
ld_06428,FacebookAds,nurturing,[],67,urgent,cmp_311,Son Kem Black Rouge FV05 Peonish - Hồng Khô 3.5g,user_11,2025-06-24T08:17:00Z,19,1,email,0.1536,0,0
ld_extra_00995,LandingPage,new,[],32,low,cmp_839,[Mini] Son Kem Lì 3CE Laydown - Hồng Đào Trầm Pha Nâu 1.5g,user_30,2025-10-07T20:14:00Z,65,0,,0.0727,0,0
ld_extra_08635,Partner,qualified,['quan-tam-duong-da'],65,high,,Son Thỏi 3CE Căng Bóng Milky Shadow - Nâu Tự Nhiên 1.7g,user_22,2025-06-07T14:18:00Z,42,2,email,0.3691,0,0
ld_04448,LandingPage,new,"['hot-lead', 'mua-lai']",66,low,cmp_147,Son Kem Lì 3CE Mịn Màng Như Nhung Private - Đỏ Lạnh 4g,user_11,2025-11-07T14:44:00Z,54,4,call,0.3028,1,249000
ld_01262,InBound,new,['mua-lai'],89,low,cmp_197,Son Bóng 3CE Dạng Gel Màu Wonder 4g,user_10,2025-08-13T06:40:00Z,12,6,chat,0.5712,1,245000
ld_extra_03065,LandingPage,nurturing,['quan-tam-duong-da'],10,medium,cmp_380,Combo 2 Son Kem Bùn Into You Lì Mịn Nhẹ - C5 Hồng Đất 1.8g,user_07,2025-05-22T20:20:00Z,30,1,email,0.2019,0,0
ld_05684,LandingPage,contacted,['quan-tam-duong-da'],59,low,cmp_765,Son Kem Bùn Into You Lì Mịn Nhẹ - N5 Hoa Hồng Đào 1.8g,user_10,2025-10-06T02:43:00Z,28,1,call,0.0672,0,0
ld_extra_07729,LandingPage,contacted,[],38,low,,Son Kem Lì Cathy Doll #07 Classy Brick 3.5g,user_03,2025-02-24T06:34:00Z,13,1,email,0.0977,0,0
ld_05997,LandingPage,contacted,[],39,urgent,cmp_452,Son Bóng 3CE Dạng Gel Màu Shy 4g,user_28,2025-08-02T09:30:00Z,50,2,chat,0.1312,0,0
ld_extra_05974,Website,nurturing,['vip'],79,urgent,,Son Tint Black Rouge DL08 Apricot Nudism - Be Da 4.1g,user_10,2025-07-17T14:01:00Z,56,2,chat,0.5541,0,0
ld_extra_03686,Referral,contacted,['hot-lead'],65,high,,Son Kem L'Oreal Mịn Lì Nhẹ Môi 220 I Wonder - Hồng Đất 7ml,user_24,2025-08-04T01:27:00Z,18,1,email,0.5636,1,210000
ld_extra_04898,Event,qualified,['quan-tam-duong-da'],34,low,cmp_562,Son Thỏi 3CE Căng Bóng Coldest - Hồng Mận Lạnh 1.7g,user_27,2025-12-29T00:48:00Z,63,0,,0.0727,0,0
ld_08198,FacebookAds,nurturing,[],43,low,,Son Dưỡng Laneige Căng Bóng Hương Quả Mọng 10g,user_30,2025-02-27T19:50:00Z,84,1,email,0.0544,0,0
ld_02772,Partner,qualified,"['vip', 'mua-lai']",68,urgent,,Son Bóng Menard TK Màu Hồng Mẫu Đơn A130 3.2g,user_22,2025-04-15T14:47:00Z,61,2,message,0.5544,1,625000
ld_06686,LandingPage,contacted,[],49,low,,[Mini] Nước Tẩy Trang Mắt Môi Maybelline 40ml,user_11,2025-01-29T04:38:00Z,41,0,,0.0592,0,0
ld_extra_08751,Website,nurturing,['hot-lead'],81,high,cmp_107,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Cam Đào + Đỏ Mọng 2.4g,user_22,2025-01-31T14:49:00Z,19,4,call,0.4338,0,0
ld_extra_06466,TiktokAds,qualified,['quan-tam-son'],66,medium,,Nước Tẩy Trang Mắt Môi Silkygirl 55ml,user_27,2025-11-30T22:18:00Z,70,3,message,0.2826,1,92000
ld_extra_09844,Website,new,[],48,low,cmp_697,Son Dưỡng Có Màu Vaseline Hồng Cam Êm Dịu 3g,user_22,2025-05-10T14:19:00Z,56,2,call,0.1194,0,0
ld_extra_08338,TiktokAds,new,['quan-tam-son'],71,high,cmp_171,Son Trang Điểm Flawsome Echo - Đỏ Cherry 3g,user_02,2025-09-27T00:28:00Z,85,3,email,0.3011,0,0
ld_02251,TiktokAds,qualified,['vip'],68,low,cmp_124,Son Kem Lì 3CE Mịn Màng Như Nhung Taupe - Đỏ Gạch 4g,user_14,2025-09-25T02:47:00Z,38,4,chat,0.3044,1,249000
ld_extra_02180,FacebookAds,contacted,[],62,medium,cmp_219,Son Bóng 3CE Dạng Gel Màu Weekend 4g,user_09,2025-04-16T16:53:00Z,84,1,message,0.1662,0,0
ld_extra_02802,Referral,new,['vip'],72,urgent,,[HSD 06/2026] Son Tint Judydoll Căng Mọng - B10 Đỏ Nâu Caramel 2.4g,user_19,2025-05-29T03:04:00Z,10,6,chat,0.455,1,250000
ld_03249,TiktokAds,nurturing,['quan-tam-duong-da'],73,low,cmp_453,[Mini] Son Kem Lì 3CE Daffodil - Đỏ Đất 1.5g,user_13,2025-05-07T05:38:00Z,2,4,message,0.1584,1,118000
ld_extra_08085,Website,new,['quan-tam-son'],83,medium,,Son Thỏi 3CE Mềm Môi 07 Knit - Hồng Khô 3.5g,user_26,2025-07-05T22:50:00Z,71,4,message,0.3127,0,0
ld_02754,Referral,qualified,['hot-lead'],83,medium,cmp_270,Son Kem Bùn Into You Lì Mịn Nhẹ - W2 Hồng San Hô 1.8g,user_12,2025-11-09T15:29:00Z,38,2,chat,0.4864,1,108000
ld_08704,Website,qualified,['quan-tam-duong-da'],33,urgent,,Combo Judydoll Son Dưỡng Có Màu 04 Hồng Cam Lạnh + Son Tint N05 Hồng Sung Sữa 3g+2.4g,user_23,2025-11-11T23:13:00Z,24,1,email,0.1264,0,0
ld_08059,Event,new,[],57,urgent,cmp_830,Son Dưỡng Laneige Căng Bóng Hương Quả Mọng 10g,user_14,2025-07-11T10:48:00Z,40,1,email,0.1456,0,0
ld_extra_04696,TiktokAds,qualified,[],49,low,,Son Kem Lì SILKYGIRL Nhẹ Môi Màu Cam 05 Hot Sala 3.8ml,,2025-03-15T03:50:00Z,31,0,,0.0733,0,0
ld_08249,FacebookAds,new,['quan-tam-duong-da'],38,medium,,Son Kem Bùn & Má Hồng Into You - 342 Hồng Đất 5g (Hũ),,2025-11-28T05:43:00Z,14,0,,0.0504,0,0
ld_08183,Referral,new,['quan-tam-duong-da'],39,high,,Son Kem Lì 3CE Sepia - Đỏ Táo Trầm 4.6g,user_10,2025-06-07T15:29:00Z,26,2,chat,0.3812,0,0
ld_extra_01984,Referral,new,['mua-lai'],61,high,,Son Kem Black Rouge FV07 1031 - Đỏ Đất 3.5g,user_25,2025-03-18T17:38:00Z,27,0,,0.3369,0,0
ld_04700,Referral,qualified,"['hot-lead', 'mua-lai']",71,urgent,cmp_484,[Mini] Son Kem Lì 3CE Laydown - Hồng Đào Trầm Pha Nâu 1.5g,user_05,2025-06-24T01:27:00Z,23,5,email,0.6368,1,69000
ld_07925,TiktokAds,contacted,['quan-tam-duong-da'],48,medium,cmp_563,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Hồng Cam + Hồng Đất 2.4g,,2025-11-01T22:10:00Z,66,0,,0.0584,0,0
ld_09076,Event,qualified,['quan-tam-duong-da'],40,high,cmp_326,Son Kem Lì SILKYGIRL Nhẹ Môi Màu Cam 05 Hot Sala 3.8ml,,2025-12-10T15:23:00Z,34,1,call,0.132,0,0
ld_00424,Website,new,['mua-lai'],77,urgent,cmp_848,Son Tint Nookoi Căng Mọng Màu T11 Cam Đất 3.8g,user_08,2025-04-09T18:20:00Z,5,3,call,0.3916,1,149000
ld_extra_07647,Website,nurturing,['mua-lai'],55,high,cmp_517,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Hồng Đất + Đỏ Gạch 2.4g,,2025-01-20T12:35:00Z,3,1,email,0.3179,0,0
ld_09889,TiktokAds,contacted,[],48,high,,Son Dưỡng Lip Pure Có Màu Cherry Red - Đỏ Anh Đào 3.8g,user_16,2025-08-14T23:08:00Z,54,2,email,0.1384,0,0
ld_09505,InBound,qualified,[],31,low,cmp_240,Son Dưỡng Có Màu Vaseline Hồng Cam Êm Dịu 3g,user_22,2025-07-14T21:35:00Z,16,3,chat,0.3748,0,0
ld_extra_06139,FacebookAds,contacted,"['vip', 'mua-lai']",69,medium,cmp_701,Son Kem Lì Nookoi Mềm Mịn Màu R24 Hồng Dâu 4g,user_23,2025-07-11T08:55:00Z,42,3,call,0.2478,0,0
ld_extra_07062,Event,nurturing,"['vip', 'mua-lai']",47,low,cmp_567,[HSD 08/2026] Son Dưỡng Có Màu Silkygirl 02 Luscious - Đỏ Cháy 3.2g,user_28,2025-12-04T20:45:00Z,1,2,call,0.2033,0,0
ld_03687,Partner,nurturing,"['vip', 'mua-lai']",47,high,cmp_497,Son Thỏi 3CE Mềm Môi 08 Hush Red - Đỏ Mâm Xôi 3.5g,user_25,2025-07-03T01:58:00Z,32,1,email,0.5376,1,298000
ld_03143,Website,new,['vip'],84,low,cmp_587,Son Kem Lì Glamrr Q 07 Red Letter Day - Đỏ Thuần 5g,user_29,2025-03-25T08:13:00Z,48,2,chat,0.2372,1,175000
ld_extra_07100,TiktokAds,new,['quan-tam-duong-da'],39,medium,cmp_895,Son Kem Lì Silkygirl Lâu Trôi 06 Bubbly - Đỏ Đất 2ml,user_08,2025-02-24T12:06:00Z,85,0,,0.0941,0,0
ld_extra_05847,Partner,new,['quan-tam-son'],89,medium,,Son Lì Naris Ailus Mịn Môi Màu 05 Hồng Đào 4g,user_28,2025-06-18T09:20:00Z,8,2,email,0.2206,0,0
ld_extra_03048,Referral,new,['vip'],66,urgent,cmp_609,Son Kem Lì 3CE Mịn Màng Như Nhung Private - Đỏ Lạnh 4g,user_12,2025-08-16T18:32:00Z,29,5,message,0.4208,0,0
ld_06434,Partner,new,[],33,urgent,cmp_319,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 05 Cherry Bomb Màu Đỏ Nâu 3.8ml,user_09,2025-10-05T21:56:00Z,41,1,message,0.3764,0,0
ld_01714,Referral,contacted,['vip'],61,urgent,cmp_739,Son Lì 3CE Mịn Môi Whip Red - Đỏ Mận 4g,,2025-06-28T05:54:00Z,35,2,message,0.5488,1,858000
ld_00032,Event,qualified,"['hot-lead', 'vip']",44,high,cmp_721,Son Kem Bùn & Má Hồng Into You - EM05 Cam Đất 2g (Thỏi),user_06,2025-03-05T01:31:00Z,56,3,message,0.3652,1,324000
ld_extra_01057,Event,new,['quan-tam-duong-da'],37,low,,Son Trang Điểm Flawsome 7 Days - Hồng Cam Trầm 3g,user_14,2025-12-06T05:08:00Z,52,1,message,0.074,0,0
ld_extra_04166,LandingPage,new,['quan-tam-duong-da'],61,medium,cmp_230,Son Kem Lì 3CE Laydown - Thạch Trà Ô Long 4.6g,user_12,2025-04-20T13:01:00Z,68,4,message,0.1482,0,0
ld_01434,Partner,nurturing,"['hot-lead', 'mua-lai']",64,low,cmp_681,Son Dưỡng B.O.M 05 Pure Cherry - Hồng San Hô 4.5g,user_01,2025-09-13T08:45:00Z,86,2,message,0.4712,1,311000
ld_extra_02898,FacebookAds,contacted,['quan-tam-duong-da'],93,medium,cmp_224,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Cam Đào + Đỏ Mọng 2.4g,user_22,2025-12-11T18:02:00Z,3,0,,0.1317,0,0
